iteration = 1 , objective = 0.000277777777778, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [-1.2052631146439132, 1.0, 1.0, 1.0, 1.0, 0.0, 30903.950230821636, 27600.304834445076, 38665.718873005047, 1.0]
iteration = 449 , objective = 0.000543581346771, inputs = [0.23704908460498456, 1.50733792362681, 1.1808553950902583, 1.956892848375085, 1.0, 1.0, 0.9309620576884587, 0.7940829442326202, 0.7940829442324152], constraints = [0.0063776001892932258, -1.0, 2.0, -1.0, 2.0, 0.0, 10957.595231613546, 0.0, 25049.808618865827, 1.0]
iteration = 450 , objective = 0.000543412755269, inputs = [0.2370506435942508, 1.5073378980107646, 1.180856088021883, 1.9562859189674584, 1.0, 1.0, 0.9309703768275204, 0.7940891928380115, 0.7940891928378065], constraints = [-0.0058969314972285112, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.67351892779, 13670.732156666321, 16753.732158538503, 1.0]
iteration = 451 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034735953150761274, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 452 , objective = 0.000543395896119, inputs = [0.23755079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0052634955482184819, 1.0, 2.0, 1.0, 2.0, 0.0, 10980.724353307163, 8269.8047140546078, 14785.650158180857, 1.0]
iteration = 453 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50783789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [-0.0041902902846739842, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347663849, 13386.583816348144, 21190.359992571342, 1.0]
iteration = 454 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1813561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.012591299232247988, 1.0, -1.0, 1.0, -1.0, 0.0, 10962.328103632357, 13831.718870656961, 15116.096684185521, 1.0]
iteration = 455 , objective = 0.000543534785007, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9567252260266956, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0035117716381629018, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 456 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0005, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034735953150761274, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 457 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0005, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034735953150761274, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 458 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9314712087414265, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034730943283740449, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 459 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7945898176985505, 0.7940898176983456], constraints = [0.0034723037031693005, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 460 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7945898176983456], constraints = [0.0034723037031693005, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 461 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034735953150761274, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 462 , objective = 0.000543395896119, inputs = [0.23755079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0052634955482184819, 1.0, 2.0, 1.0, 2.0, 0.0, 10980.724353307163, 8269.8047140546078, 14785.650158180857, 1.0]
iteration = 463 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50783789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [-0.0041902902846739842, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347663849, 13386.583816348144, 21190.359992571342, 1.0]
iteration = 464 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1813561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.012591299232247988, 1.0, -1.0, 1.0, -1.0, 0.0, 10962.328103632357, 13831.718870656961, 15116.096684185521, 1.0]
iteration = 465 , objective = 0.000543534785007, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9567252260266956, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0035117716381629018, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 466 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0005, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034735953150761274, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 467 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0005, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034735953150761274, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 468 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9314712087414265, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034730943283740449, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 469 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7945898176985505, 0.7940898176983456], constraints = [0.0034723037031693005, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 470 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7945898176983456], constraints = [0.0034723037031693005, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 471 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034735953150761274, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 472 , objective = 0.000543395896119, inputs = [0.23755079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0052634955482184819, 1.0, 2.0, 1.0, 2.0, 0.0, 10980.724353307163, 8269.8047140546078, 14785.650158180857, 1.0]
iteration = 473 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50783789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [-0.0041902902846739842, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347663849, 13386.583816348144, 21190.359992571342, 1.0]
iteration = 474 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1813561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.012591299232247988, 1.0, -1.0, 1.0, -1.0, 0.0, 10962.328103632357, 13831.718870656961, 15116.096684185521, 1.0]
iteration = 475 , objective = 0.000543534785007, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9567252260266956, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0035117716381629018, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 476 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0005, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034735953150761274, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 477 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0005, 0.9309712087414266, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034735953150761274, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 478 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9314712087414265, 0.7940898176985505, 0.7940898176983456], constraints = [0.0034730943283740449, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 479 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7945898176985505, 0.7940898176983456], constraints = [0.0034723037031693005, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 480 , objective = 0.000543395896119, inputs = [0.23705079949317742, 1.50733789544916, 1.1808561573150453, 1.9562252260266957, 1.0, 1.0, 0.9309712087414266, 0.7940898176985505, 0.7945898176983456], constraints = [0.0034723037031693005, 1.0, -1.0, 1.0, -1.0, 0.0, 10957.681347663849, 4341.8701095186561, 15016.775279467975, 1.0]
iteration = 481 , objective = 0.00153547069859, inputs = [0.22347104017796318, 1.5074406905651925, 1.1767681445971874, 5.527694514939582, 1.0, 1.0, 0.2876831804914701, 0.09980039920159678, 0.09980039920159678], constraints = [0.29763435637666613, 1.0, -1.0, 1.0, -1.0, 0.0, 10296.019022498373, 13051.703133255502, 14715.185416009603, 1.0]
iteration = 482 , objective = 0.00103938290658, inputs = [0.23026160959667855, 1.5073892877858708, 1.1788123585998689, 3.741778463688097, 1.0, 1.0, 0.6093598693533853, 0.4469803737171255, 0.44698037371702304], constraints = [0.1622093042175653, 2.0, 2.0, 2.0, 2.0, 0.0, 10626.342140994575, 13413.61397008206, 27055.029833097542, 1.0]
iteration = 483 , objective = 0.000592994597165, inputs = [0.23637188050352753, 1.5073430346828314, 1.1806517774435277, 2.134780549792836, 1.0, 1.0, 0.8988100748026224, 0.7593788733004081, 0.7593788733002134], constraints = [0.036287105623994204, 1.0, 2.0, 1.0, 2.0, 0.0, 10924.498688210877, 13363.303211637633, 18712.312983776046, 1.0]
iteration = 484 , objective = 0.000548355766223, inputs = [0.23698290759421242, 1.5073384093725273, 1.1808357193278936, 1.9740807584033098, 1.0, 1.0, 0.9277550953475462, 0.7906187232587364, 0.7906187232585324], constraints = [-0.0072260336290856254, 1.0, 2.0, 1.0, 2.0, 0.0, 10954.362594330696, 13314.586970817025, 14950.137708294315, 1.0]
iteration = 485 , objective = 0.000543891883129, inputs = [0.23704401030328093, 1.5073379468414967, 1.1808541135163302, 1.958010779264357, 1.0, 1.0, 0.9306495974020386, 0.793742708254569, 0.7937427082543643], constraints = [-0.00059073411576542674, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.349467456655, 9401.8688825096215, 14972.954821223153, 1.0]
iteration = 486 , objective = 0.00054344549482, inputs = [0.23705012057418778, 1.5073379005883938, 1.1808559529351739, 1.9564037813504616, 1.0, 1.0, 0.9309390476074878, 0.7940551067541526, 0.7940551067539474], constraints = [0.007714300245175984, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.648159594391, 13703.128029230525, 17701.876113366525, 1.0]
iteration = 487 , objective = 0.000543400855989, inputs = [0.23705073160127846, 1.5073378959630834, 1.1808561368770583, 1.9562430815590723, 1.0, 1.0, 0.9309679926280326, 0.7940863466041108, 0.7940863466039059], constraints = [0.00043395686635686081, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.678028856419, 13562.494069836019, 15177.670273518988, 1.0]
iteration = 488 , objective = 0.000543396392106, inputs = [0.23705079270398752, 1.5073378955005525, 1.1808561552712467, 1.9562270115799332, 1.0, 1.0, 0.9309708871300872, 0.7940894705891066, 0.7940894705889017], constraints = [-0.0025431929398242866, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681015783101, 13784.360071799148, 25191.171724911354, 1.0]
iteration = 489 , objective = 0.000543395945717, inputs = [0.23705079881425845, 1.5073378954542993, 1.1808561571106655, 1.9562254045820195, 1.0, 1.0, 0.9309711765802926, 0.7940897829876061, 0.7940897829874012], constraints = [-0.0057858842069119128, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681314475776, 13672.849721908264, 16780.225801978559, 1.0]
iteration = 490 , objective = 0.000543395901078, inputs = [0.23705079942528554, 1.507337895449674, 1.1808561572946072, 1.956225243882228, 1.0, 1.0, 0.9309712055253132, 0.7940898142274562, 0.7940898142272513], constraints = [-0.0054190128053731119, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681344345041, 13682.339121909055, 16592.422317227527, 1.0]
iteration = 491 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058553653238222212, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 492 , objective = 0.000543395896615, inputs = [0.23755079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0015771343007910802, 1.0, -1.0, 1.0, -1.0, 0.0, 10980.724352975243, 11246.939534206698, 15204.988691084793, 1.0]
iteration = 493 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.507837895449211, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [0.013284209959420271, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 11717.751612557926, 18451.118304893218, 1.0]
iteration = 494 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1813561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0083291684834311992, 1.0, 2.0, 1.0, 2.0, 0.0, 10962.328103300348, 10629.527139293748, 24015.330429004502, 1.0]
iteration = 495 , objective = 0.000543534785503, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.9567252278122491, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058171899990451699, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 496 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0005, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058553653238222212, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 497 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0005, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058553653238222212, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 498 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9314712084198152, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058558859102518781, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 499 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7945898173514411, 0.7940898173512363], constraints = [-0.0058566571386369547, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 500 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7945898173512361], constraints = [-0.0058566571386369547, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 501 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058553653238222212, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 502 , objective = 0.000543395896615, inputs = [0.23755079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0015771343007910802, 1.0, -1.0, 1.0, -1.0, 0.0, 10980.724352975243, 11246.939534206698, 15204.988691084793, 1.0]
iteration = 503 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.507837895449211, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [0.013284209959420271, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 11717.751612557926, 18451.118304893218, 1.0]
iteration = 504 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1813561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0083291684834311992, 1.0, 2.0, 1.0, 2.0, 0.0, 10962.328103300348, 10629.527139293748, 24015.330429004502, 1.0]
iteration = 505 , objective = 0.000543534785503, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.9567252278122491, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058171899990451699, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 506 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0005, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058553653238222212, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 507 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0005, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058553653238222212, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 508 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9314712084198152, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058558859102518781, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 509 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7945898173514411, 0.7940898173512363], constraints = [-0.0058566571386369547, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 510 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7945898173512361], constraints = [-0.0058566571386369547, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 511 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058553653238222212, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 512 , objective = 0.000543395896615, inputs = [0.23755079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0015771343007910802, 1.0, -1.0, 1.0, -1.0, 0.0, 10980.724352975243, 11246.939534206698, 15204.988691084793, 1.0]
iteration = 513 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.507837895449211, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [0.013284209959420271, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 11717.751612557926, 18451.118304893218, 1.0]
iteration = 514 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1813561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0083291684834311992, 1.0, 2.0, 1.0, 2.0, 0.0, 10962.328103300348, 10629.527139293748, 24015.330429004502, 1.0]
iteration = 515 , objective = 0.000543534785503, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.9567252278122491, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058171899990451699, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 516 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0005, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058553653238222212, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 517 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0005, 0.9309712084198153, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058553653238222212, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 518 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9314712084198152, 0.7940898173514411, 0.7940898173512363], constraints = [-0.0058558859102518781, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 519 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7945898173514411, 0.7940898173512363], constraints = [-0.0058566571386369547, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 520 , objective = 0.000543395896615, inputs = [0.23705079948638824, 1.5073378954492114, 1.1808561573130016, 1.956225227812249, 1.0, 1.0, 0.9309712084198153, 0.7940898173514411, 0.7945898173512361], constraints = [-0.0058566571386369547, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.681347331967, 13676.537996158004, 16794.140221773217, 1.0]
iteration = 521 , objective = 0.000588868988958, inputs = [0.23713413282063778, 1.5072345359766903, 1.1806434330300453, 2.1199283602493573, 1.0, 1.0, 0.9980745596194841, 1.6422398487898058, 1.6422398487908931], constraints = [0.0067635787212153384, 1.0, 2.0, 1.0, 2.0, 0.0, 10959.544200988876, 13820.691262646109, 17175.942789271583, 1.0]
iteration = 522 , objective = 0.000566132529723, inputs = [0.2370924663128312, 1.5072862155153461, 1.1807497947648333, 2.0380771070014245, 1.0, 1.0, 0.9645230123090551, 1.2181664545792552, 1.2181664545796964], constraints = [0.0042220331578701059, 1.0, 2.0, 1.0, 2.0, 0.0, 10958.612950669287, 10669.030255296604, 17716.393023455985, 1.0]
iteration = 523 , objective = 0.000554764300932, inputs = [0.2370716330604443, 1.5073120552827934, 1.1808029756283565, 1.9971514833563127, 1.0, 1.0, 0.9477472398748992, 1.0061297729075003, 1.0061297729076184], constraints = [-0.0056857140052565189, 1.0, 2.0, 1.0, 2.0, 0.0, 10958.147195833813, 13812.901879977104, 14879.532443315946, 1.0]
iteration = 524 , objective = 0.000549080100927, inputs = [0.23706121627736224, 1.5073249753611084, 1.1808295664606063, 1.976688363335867, 1.0, 1.0, 0.9393592273248006, 0.9001098352906347, 0.9001098352905914], constraints = [-0.0073213563355221485, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.914282480591, 13812.334039692656, 14878.073191692927, 1.0]
iteration = 525 , objective = 0.000546237976384, inputs = [0.23705600784084974, 1.5073314354560443, 1.1808428619915294, 1.9664567149820233, 1.0, 1.0, 0.9351651848369253, 0.8470994087716864, 0.8470994087715623], constraints = [-0.0078216813464175809, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.797816691258, 13812.12164831798, 14877.802478142719, 1.0]
iteration = 526 , objective = 0.000544816906647, inputs = [0.2370534036089115, 1.507334665520482, 1.180849509791917, 1.9613408639276906, 1.0, 1.0, 0.9330681525757011, 0.8205940562596729, 0.8205940562595083], constraints = [0.0036567809554827998, 1.0, 1.0, 1.0, 1.0, 0.0, 8785.5526797386719, 13798.789455882277, 15044.039282832535, 1.0]
