iteration = 1 , objective = 0.000277777777778, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [-0.91973753179722251, 2.0, 1.0, 2.0, 1.0, 0.0, 31215.771029066946, 27869.938522970733, 77693.81834956992, 1.0]
iteration = 661 , objective = 0.227301738152, inputs = [0.8419710904219775, 0.5384055399190849, 0.9682298425777525, 818.2862573469095, 1.0, 1.0, 61.015468768764556, 122.71440192235002, 122.7144021854298], constraints = [61.349270736610613, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.126810969063, 17476.563217616662, 24984.676982383487, 1.0]
iteration = 662 , objective = 0.227304439289, inputs = [0.8419711155968491, 0.5384055425963142, 0.9682298425777526, 818.295981441804, 1.0, 1.0, 61.015430943795856, 122.71438295798681, 122.7143832210666], constraints = [61.346891608139252, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.10551135413, 17489.695607399033, 24983.956148887137, 1.0]
iteration = 663 , objective = 0.227305463617, inputs = [0.8419711251436875, 0.5384055436115758, 0.9682298425777526, 818.2996690222066, 1.0, 1.0, 61.01541659977569, 122.71437576630318, 122.71437602938296], constraints = [61.348058953105152, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.112735243678, 17476.563516153859, 24967.311148800298, 1.0]
iteration = 664 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342351135926791, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 665 , objective = 0.227306162265, inputs = [0.8424711316551506, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.260857394454483, 1.0, 2.0, 1.0, 2.0, 0.0, 31859.145506167817, 17583.750374335894, 24874.0743964719, 1.0]
iteration = 666 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5389055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.304939579184101, 1.0, -1.0, 1.0, -1.0, 0.0, 31720.964294269084, 17513.375845456176, 28641.661538016921, 1.0]
iteration = 667 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9687298425777525, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.339514056195554, 1.0, -1.0, 1.0, -1.0, 0.0, 15330.525204469697, 17476.434037741165, 25756.220461281981, 1.0]
iteration = 668 , objective = 0.227306301154, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3026841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342389266109741, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 669 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0005, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342351135926791, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 670 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0005, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342351135926791, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 671 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.015906816373665, 122.71437086118372, 122.71437112426351], constraints = [61.342350254028403, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 672 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71487086118373, 122.71437112426351], constraints = [61.342349576830323, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 673 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71487112426351], constraints = [61.342349576830323, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 674 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342351135926791, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 675 , objective = 0.227306162265, inputs = [0.8424711316551506, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.260857394454483, 1.0, 2.0, 1.0, 2.0, 0.0, 31859.145506167817, 17583.750374335894, 24874.0743964719, 1.0]
iteration = 676 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5389055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.304939579184101, 1.0, -1.0, 1.0, -1.0, 0.0, 31720.964294269084, 17513.375845456176, 28641.661538016921, 1.0]
iteration = 677 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9687298425777525, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.339514056195554, 1.0, -1.0, 1.0, -1.0, 0.0, 15330.525204469697, 17476.434037741165, 25756.220461281981, 1.0]
iteration = 678 , objective = 0.227306301154, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3026841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342389266109741, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 679 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0005, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342351135926791, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 680 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0005, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342351135926791, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 681 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.015906816373665, 122.71437086118372, 122.71437112426351], constraints = [61.342350254028403, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 682 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71487086118373, 122.71437112426351], constraints = [61.342349576830323, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 683 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71487112426351], constraints = [61.342349576830323, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 684 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342351135926791, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 685 , objective = 0.227306162265, inputs = [0.8424711316551506, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.260857394454483, 1.0, 2.0, 1.0, 2.0, 0.0, 31859.145506167817, 17583.750374335894, 24874.0743964719, 1.0]
iteration = 686 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5389055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.304939579184101, 1.0, -1.0, 1.0, -1.0, 0.0, 31720.964294269084, 17513.375845456176, 28641.661538016921, 1.0]
iteration = 687 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9687298425777525, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.339514056195554, 1.0, -1.0, 1.0, -1.0, 0.0, 15330.525204469697, 17476.434037741165, 25756.220461281981, 1.0]
iteration = 688 , objective = 0.227306301154, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3026841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342389266109741, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 689 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0005, 1.0, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342351135926791, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 690 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0005, 61.01540681637366, 122.71437086118372, 122.71437112426351], constraints = [61.342351135926791, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 691 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.015906816373665, 122.71437086118372, 122.71437112426351], constraints = [61.342350254028403, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 692 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71487086118373, 122.71437112426351], constraints = [61.342349576830323, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 693 , objective = 0.227306162265, inputs = [0.8419711316551507, 0.5384055443040393, 0.9682298425777526, 818.3021841526339, 1.0, 1.0, 61.01540681637366, 122.71437086118372, 122.71487112426351], constraints = [61.342349576830323, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.088625222999, 17476.435112235897, 25756.220461281981, 1.0]
iteration = 694 , objective = 0.00236080524695, inputs = [0.8398341323884903, 0.5373171965997136, 0.9682298425735105, 8.49889888902294, 1.0, 1.0, 64.25492441089646, 124.39485350438304, 124.39485376746549], constraints = [-0.42780026945344662, 1.0, 1.0, 1.0, 1.0, 0.0, 21375.945189000187, 17409.141675862607, 28641.390552490859, 1.0]
iteration = 695 , objective = 0.204811626563, inputs = [0.8417574317284846, 0.5382967095336068, 0.9682298425773282, 737.3218556262728, 1.0, 1.0, 61.33935857582594, 122.88241912550366, 122.8824193885837], constraints = [55.101361485982935, 1.0, 1.0, 1.0, 1.0, 0.0, 19040.610613790421, 17467.271463778274, 28641.466358629004, 1.0]
iteration = 696 , objective = 0.225056708694, inputs = [0.8419497616624843, 0.538394660826996, 0.96822984257771, 810.2041512999978, 1.0, 1.0, 61.04780199231889, 122.73117568761572, 122.73117595069553], constraints = [60.711159535364331, 1.0, 1.0, 1.0, 1.0, 0.0, 15339.939007403227, 17474.555299552514, 24971.794536004134, 1.0]
iteration = 697 , objective = 0.227081216908, inputs = [0.841968994655884, 0.538404455956335, 0.9682298425777484, 817.4923808673702, 1.0, 1.0, 61.018646333968185, 122.71605134382692, 122.7160516069067], constraints = [61.299849413360434, 1.0, -1.0, 1.0, -1.0, 0.0, 15311.265881008334, 17476.303490380938, 18757.991592229548, 1.0]
iteration = 698 , objective = 0.227283667729, inputs = [0.841970917955224, 0.5384054354692689, 0.9682298425777521, 818.2212038241074, 1.0, 1.0, 61.01573076813312, 122.71453890944804, 122.71453917252782], constraints = [61.34427592796802, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.412479004523, 17476.554533264291, 24983.244713806387, 1.0]
iteration = 699 , objective = 0.227303912811, inputs = [0.841971110285158, 0.5384055334205623, 0.9682298425777526, 818.2940861197812, 1.0, 1.0, 61.015439211549605, 122.71438766601015, 122.71438792908994], constraints = [61.350101009223835, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.119126148587, 17476.564061412544, 24984.619595746277, 1.0]
iteration = 700 , objective = 0.227305937319, inputs = [0.8419711295181515, 0.5384055432156916, 0.9682298425777526, 818.3013743493486, 1.0, 1.0, 61.01541005589126, 122.71437254166636, 122.71437280474615], constraints = [61.338876723280514, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.09039846069, 17475.962944752322, 24995.594982936283, 1.0]
iteration = 701 , objective = 0.22730613977, inputs = [0.8419711314414507, 0.5384055441952046, 0.9682298425777526, 818.3021031723054, 1.0, 1.0, 61.01540714032542, 122.71437102923198, 122.71437129231177], constraints = [61.330055922220986, 2.0, -1.0, 2.0, -1.0, 0.0, 15308.087115943519, 17476.811768416053, 35218.092193932142, 1.0]
iteration = 702 , objective = 0.227306160015, inputs = [0.8419711316337807, 0.5384055442931558, 0.9682298425777526, 818.3021760546011, 1.0, 1.0, 61.01540684876884, 122.71437087798856, 122.71437114106834], constraints = [61.34975725253765, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.097545416136, 17476.562811585358, 24974.623574045487, 1.0]
iteration = 703 , objective = 0.22730616204, inputs = [0.8419711316530137, 0.538405544302951, 0.9682298425777526, 818.3021833428306, 1.0, 1.0, 61.01540681961318, 122.7143708628642, 122.71437112594398], constraints = [61.35161080072691, 1.0, 1.0, 1.0, 1.0, 0.0, 15308.100900797053, 17476.564861813578, 24973.87774236899, 1.0]
iteration = 704 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349820652224089, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 705 , objective = 0.227306162242, inputs = [0.8424711316549369, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.364115112691934, 1.0, -1.0, 1.0, -1.0, 0.0, 14936.811854030993, 17509.950974064421, 28619.45024943104, 1.0]
iteration = 706 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5389055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.305870440298946, 1.0, -1.0, 1.0, -1.0, 0.0, 31718.863986571389, 17513.374942145725, 28641.386119454037, 1.0]
iteration = 707 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9687298425777525, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.34997511322517, 1.0, -1.0, 1.0, -1.0, 0.0, 15330.514869238967, 17476.564321726793, 24991.960961789995, 1.0]
iteration = 708 , objective = 0.227306301131, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3026840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349858782402777, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 709 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0005, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349820652224089, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 710 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0005, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349820652224089, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 711 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.015906816697616, 122.71437086135177, 122.71437112443155], constraints = [61.349819779966047, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 712 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71487086135177, 122.71437112443155], constraints = [61.349819094997507, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 713 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71487112443155], constraints = [61.349819094997507, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 714 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349820652224089, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 715 , objective = 0.227306162242, inputs = [0.8424711316549369, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.364115112691934, 1.0, -1.0, 1.0, -1.0, 0.0, 14936.811854030993, 17509.950974064421, 28619.45024943104, 1.0]
iteration = 716 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5389055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.305870440298946, 1.0, -1.0, 1.0, -1.0, 0.0, 31718.863986571389, 17513.374942145725, 28641.386119454037, 1.0]
iteration = 717 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9687298425777525, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.34997511322517, 1.0, -1.0, 1.0, -1.0, 0.0, 15330.514869238967, 17476.564321726793, 24991.960961789995, 1.0]
iteration = 718 , objective = 0.227306301131, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3026840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349858782402777, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 719 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0005, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349820652224089, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 720 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0005, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349820652224089, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 721 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.015906816697616, 122.71437086135177, 122.71437112443155], constraints = [61.349819779966047, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 722 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71487086135177, 122.71437112443155], constraints = [61.349819094997507, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 723 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71487112443155], constraints = [61.349819094997507, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 724 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349820652224089, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 725 , objective = 0.227306162242, inputs = [0.8424711316549369, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.364115112691934, 1.0, -1.0, 1.0, -1.0, 0.0, 14936.811854030993, 17509.950974064421, 28619.45024943104, 1.0]
iteration = 726 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5389055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.305870440298946, 1.0, -1.0, 1.0, -1.0, 0.0, 31718.863986571389, 17513.374942145725, 28641.386119454037, 1.0]
iteration = 727 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9687298425777525, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.34997511322517, 1.0, -1.0, 1.0, -1.0, 0.0, 15330.514869238967, 17476.564321726793, 24991.960961789995, 1.0]
iteration = 728 , objective = 0.227306301131, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3026840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349858782402777, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 729 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0005, 1.0, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349820652224089, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 730 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0005, 61.01540681669761, 122.71437086135177, 122.71437112443155], constraints = [61.349820652224089, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 731 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.015906816697616, 122.71437086135177, 122.71437112443155], constraints = [61.349819779966047, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 732 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71487086135177, 122.71437112443155], constraints = [61.349819094997507, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 733 , objective = 0.227306162242, inputs = [0.841971131654937, 0.5384055443039305, 0.9682298425777526, 818.3021840716535, 1.0, 1.0, 61.01540681669761, 122.71437086135177, 122.71487112443155], constraints = [61.349819094997507, 1.0, -1.0, 1.0, -1.0, 0.0, 15308.101231638453, 17476.564320471982, 24991.960961789995, 1.0]
iteration = 734 , objective = 0.206155393908, inputs = [0.841384675674436, 0.5298166906185278, 0.9682298425856911, 742.1594180705572, 1.0, 1.0, 62.19767644280742, 123.86027884649288, 123.86027910957363], constraints = [55.412990250407773, 2.0, -1.0, 2.0, -1.0, 0.0, 31818.09082158727, 851.26449497096462, 34631.900396412828, 1.0]
iteration = 735 , objective = 0.225191085409, inputs = [0.8419124860568868, 0.5375466589353902, 0.9682298425785464, 810.6879074715439, 1.0, 1.0, 61.133633779308596, 122.82896165986588, 122.82896192294577], constraints = [60.679878365799595, 2.0, 1.0, 2.0, 1.0, 0.0, 21496.828347422903, 17445.903364082489, 35159.437800634514, 1.0]
iteration = 736 , objective = 0.227094654559, inputs = [0.841965267095132, 0.5383196557670765, 0.968229842577832, 817.5407564116425, 1.0, 1.0, 61.02722951295871, 122.72582994120316, 122.72583020428297], constraints = [61.300187842512578, 1.0, -1.0, 1.0, -1.0, 0.0, 15429.961620813721, 17472.603348368419, 24970.912647274268, 1.0]
iteration = 737 , objective = 0.227285011474, inputs = [0.8419705451989564, 0.5383969554502451, 0.9682298425777606, 818.2260413056524, 1.0, 1.0, 61.01658908632372, 122.71551676933692, 122.7155170324167], constraints = [61.343547863586799, 1.0, 1.0, 1.0, 1.0, 0.0, 15320.059734125049, 14959.489558269703, 24974.461199927322, 1.0]
iteration = 738 , objective = 0.227285011474, inputs = [0.8424705451989564, 0.5383969554502451, 0.9682298425777606, 818.2260413056524, 1.0, 1.0, 61.01658908632372, 122.71551676933692, 122.7155170324167], constraints = [61.291980337415502, 1.0, 2.0, 1.0, 2.0, 0.0, 31859.123345330772, 17487.716765733268, 28641.496699636205, 1.0]
iteration = 739 , objective = 0.227285011474, inputs = [0.8419705451989564, 0.5388969554502451, 0.9682298425777606, 818.2260413056524, 1.0, 1.0, 61.01658908632372, 122.71551676933692, 122.7155170324167], constraints = [61.373133600617763, 1.0, -1.0, 1.0, -1.0, 0.0, 14714.660193237816, 17513.125075326494, 28641.459688590796, 1.0]
iteration = 740 , objective = 0.227285011474, inputs = [0.8419705451989564, 0.5383969554502451, 0.9687298425777606, 818.2260413056524, 1.0, 1.0, 61.01658908632372, 122.71551676933692, 122.7155170324167], constraints = [61.316158737660416, 1.0, 1.0, 1.0, 1.0, 0.0, 15342.438736699094, 17475.069533087673, 24974.461199927322, 1.0]
iteration = 741 , objective = 0.227285150363, inputs = [0.8419705451989564, 0.5383969554502451, 0.9682298425777606, 818.2265413056524, 1.0, 1.0, 61.01658908632372, 122.71551676933692, 122.7155170324167], constraints = [61.343585993766389, 1.0, 1.0, 1.0, 1.0, 0.0, 15320.059734125049, 14959.489558269703, 24974.461199927322, 1.0]
